* Block Type = 96-Well 0.2-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 06-24-2022
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 06-24-2022
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 06-24-2022
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 06-24-2022
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 06-24-2022
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 06-24-2022
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 06-24-2022
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 06-24-2022
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 06-24-2022
* Calibration ROI is expired  = No
* Calibration ROI performed on = 06-24-2022
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 06-24-2022
* Chemistry = TAQMAN
* Date Created = 2022-08-05 14:25:46 PM CDT
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = C:\Users\bcorbett\OneDrive - Shedd Aquarium Society\SymbiontTradeoff_Exp_07.22\bc_symtrad1.eds
* Experiment Name = Quantification-TaqMan
* Experiment Run End Time = 2022-07-05 17:39:12 PM CDT
* Experiment Type = Standard Curve
* Instrument Name =       272320406
* Instrument Serial Number = 272320406
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	CT	Ct Mean	Ct SD	Quantity	Quantity Mean	Quantity SD	Y-Intercept	R(superscript 2)	Slope	Efficiency	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Amp Status	Comments	HIGHSD	NOAMP	EXPFAIL
32	C8	false	T2-07	C	UNKNOWN	VIC	NFQ-MGB	34.271	35.063	1.120								false	0.010	true	3	33	Amp		Y	N	N
32	C8	false	T2-07	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		N	Y	Y
33	C9	false	T2-09	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		N	Y	Y
33	C9	false	T2-09	D	UNKNOWN	FAM	NFQ-MGB	31.646	33.443	2.542								false	0.010	true	3	30	Amp		Y	N	N
34	C10	false	T2-09	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		N	Y	Y
34	C10	false	T2-09	D	UNKNOWN	FAM	NFQ-MGB	35.240	33.443	2.542								false	0.010	true	3	34	Inconclusive		Y	N	N
35	C11	false	T2-11	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		N	Y	Y
35	C11	false	T2-11	D	UNKNOWN	FAM	NFQ-MGB	31.608	31.608									false	0.010	true	3	30	Amp		N	N	N
36	C12	false	T2-11	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		N	Y	Y
36	C12	false	T2-11	D	UNKNOWN	FAM	NFQ-MGB	Undetermined	31.608									false	0.010	true	3	7	No Amp		N	N	N
37	D1	false	P2-01	C	UNKNOWN	VIC	NFQ-MGB	31.688	31.648	0.057								false	0.010	true	3	31	Amp		N	N	N
37	D1	false	P2-01	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	8	No Amp		N	N	N
38	D2	false	P2-01	C	UNKNOWN	VIC	NFQ-MGB	31.607	31.648	0.057								false	0.010	true	3	31	Amp		N	N	N
38	D2	false	P2-01	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		N	Y	Y
39	D3	false	P2-03	C	UNKNOWN	VIC	NFQ-MGB	27.745	28.677	1.318								false	0.010	true	3	26	Amp		Y	N	N
39	D3	false	P2-03	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		N	Y	Y
40	D4	false	P2-03	C	UNKNOWN	VIC	NFQ-MGB	29.609	28.677	1.318								false	0.010	true	3	28	Amp		Y	N	N
40	D4	false	P2-03	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		N	Y	Y
41	D5	false	P2-05	C	UNKNOWN	VIC	NFQ-MGB	28.711	29.011	0.423								false	0.010	true	3	28	Amp		N	N	N
41	D5	false	P2-05	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		N	N	Y
